district,address,title,house_type,area,price,floor,build_time,district_id,update_time,view_num,extra_info,link
西城区,西城区18号院8号楼18单元36室,三室两厅 西城区优质房源,两室两厅,197.5,331.98,5层/共19层,2005年,1004,2026-02-23 21:48:37,190,电梯房,https://example.com/house/12260
西城区,西城区1号院9号楼3单元22室,三室一厅 西城区优质房源,一室一厅,110.4,735.49,23层/共27层,1990年,1004,2025-04-22 21:48:37,3728,学区房,https://example.com/house/12261
海淀区,海淀区22号院26号楼9单元49室,三室一厅 海淀区优质房源,四室两厅,161.8,407.76,8层/共23层,1994年,1002,2025-09-25 21:48:37,2664,带车位,https://example.com/house/12262
西城区,西城区23号院20号楼6单元12室,四室两厅 西城区优质房源,两室一厅,143.0,705.57,27层/共30层,2011年,1004,2025-07-19 21:48:37,3527,电梯房,https://example.com/house/12263
丰台区,丰台区33号院22号楼10单元75室,三室两厅 丰台区优质房源,三室两厅,138.4,758.47,22层/共20层,2000年,1003,2026-02-13 21:48:37,4894,带车位,https://example.com/house/12264
西城区,西城区51号院11号楼15单元5室,三室一厅 西城区优质房源,三室两厅,188.3,390.01,7层/共17层,1992年,1004,2025-12-21 21:48:37,284,精装修,https://example.com/house/12265
顺义区,顺义区47号院15号楼2单元39室,三室一厅 顺义区优质房源,四室两厅,169.0,1288.5,17层/共31层,2004年,1007,2025-06-06 21:48:37,2263,南北通透,https://example.com/house/12266
朝阳区,朝阳区71号院10号楼5单元80室,三室两厅 朝阳区优质房源,三室两厅,181.5,946.12,23层/共17层,2011年,1001,2025-09-06 21:48:37,4427,学区房,https://example.com/house/12267
东城区,东城区89号院9号楼4单元59室,四室两厅 东城区优质房源,三室两厅,101.0,1417.98,22层/共31层,1997年,1005,2026-03-03 21:48:37,921,电梯房,https://example.com/house/12268
丰台区,丰台区16号院17号楼1单元95室,三室一厅 丰台区优质房源,两室一厅,185.4,1155.13,15层/共21层,2008年,1003,2025-07-19 21:48:37,614,精装修,https://example.com/house/12269
昌平区,昌平区38号院7号楼14单元41室,三室一厅 昌平区优质房源,三室两厅,199.1,521.25,32层/共33层,2008年,1006,2025-08-03 21:48:37,3026,南北通透,https://example.com/house/12270
西城区,西城区73号院20号楼14单元74室,四室两厅 西城区优质房源,三室一厅,64.9,425.28,18层/共18层,1996年,1004,2025-09-22 21:48:37,2515,电梯房,https://example.com/house/12271
西城区,西城区61号院27号楼8单元48室,四室两厅 西城区优质房源,两室两厅,68.0,615.04,21层/共16层,2004年,1004,2026-01-15 21:48:37,1458,电梯房,https://example.com/house/12272
顺义区,顺义区74号院29号楼4单元96室,三室两厅 顺义区优质房源,两室一厅,163.2,1339.59,27层/共16层,2012年,1007,2026-02-22 21:48:37,4045,近地铁,https://example.com/house/12273
西城区,西城区83号院23号楼10单元24室,三室两厅 西城区优质房源,三室两厅,167.2,1003.59,10层/共25层,1995年,1004,2025-05-11 21:48:37,3101,南北通透,https://example.com/house/12274
顺义区,顺义区38号院19号楼20单元65室,四室两厅 顺义区优质房源,一室一厅,115.4,527.63,20层/共29层,2004年,1007,2025-04-06 21:48:37,194,带车位,https://example.com/house/12275
西城区,西城区91号院20号楼4单元37室,两室两厅 西城区优质房源,两室一厅,60.1,587.2,20层/共21层,2010年,1004,2025-11-21 21:48:37,4563,电梯房,https://example.com/house/12276
丰台区,丰台区88号院27号楼5单元10室,一室一厅 丰台区优质房源,两室两厅,98.1,1099.7,16层/共26层,2009年,1003,2025-09-02 21:48:37,3700,精装修,https://example.com/house/12277
东城区,东城区62号院9号楼19单元60室,四室两厅 东城区优质房源,三室两厅,92.3,450.81,30层/共32层,1991年,1005,2025-12-11 21:48:37,1954,精装修,https://example.com/house/12278
东城区,东城区38号院11号楼10单元57室,一室一厅 东城区优质房源,三室两厅,63.9,1471.45,10层/共14层,2019年,1005,2025-04-20 21:48:37,3259,近地铁,https://example.com/house/12279
西城区,西城区53号院2号楼20单元70室,四室两厅 西城区优质房源,三室一厅,51.3,685.11,21层/共25层,2013年,1004,2025-10-16 21:48:37,567,近地铁,https://example.com/house/12280
朝阳区,朝阳区71号院5号楼6单元80室,三室两厅 朝阳区优质房源,三室两厅,174.5,663.79,29层/共19层,2004年,1001,2025-12-30 21:48:37,4631,精装修,https://example.com/house/12281
海淀区,海淀区25号院26号楼3单元23室,两室两厅 海淀区优质房源,四室两厅,145.3,774.14,16层/共21层,1992年,1002,2026-01-02 21:48:37,4487,电梯房,https://example.com/house/12282
西城区,西城区4号院22号楼3单元55室,三室两厅 西城区优质房源,两室两厅,83.1,202.34,30层/共21层,1991年,1004,2026-02-08 21:48:37,2181,精装修,https://example.com/house/12283
海淀区,海淀区46号院11号楼7单元47室,三室一厅 海淀区优质房源,一室一厅,188.9,1427.01,19层/共12层,2018年,1002,2025-10-07 21:48:37,1564,精装修,https://example.com/house/12284
朝阳区,朝阳区31号院5号楼2单元58室,两室两厅 朝阳区优质房源,四室两厅,175.9,1134.62,3层/共22层,1998年,1001,2026-01-13 21:48:37,2553,南北通透,https://example.com/house/12285
丰台区,丰台区52号院11号楼19单元76室,四室两厅 丰台区优质房源,四室两厅,89.1,890.84,18层/共30层,2015年,1003,2025-05-29 21:48:37,4615,学区房,https://example.com/house/12286
丰台区,丰台区80号院3号楼13单元71室,两室两厅 丰台区优质房源,两室一厅,170.4,814.06,21层/共14层,2017年,1003,2025-08-23 21:48:37,2580,近地铁,https://example.com/house/12287
海淀区,海淀区98号院22号楼5单元68室,三室两厅 海淀区优质房源,三室一厅,110.1,631.33,26层/共16层,1992年,1002,2025-03-18 21:48:37,3620,精装修,https://example.com/house/12288
东城区,东城区74号院27号楼1单元19室,三室两厅 东城区优质房源,两室两厅,89.9,720.75,10层/共21层,2010年,1005,2025-04-05 21:48:37,1009,电梯房,https://example.com/house/12289
西城区,西城区99号院15号楼16单元83室,两室两厅 西城区优质房源,三室两厅,68.1,417.72,31层/共16层,1997年,1004,2025-12-15 21:48:37,4829,电梯房,https://example.com/house/12290
丰台区,丰台区3号院8号楼1单元37室,一室一厅 丰台区优质房源,两室两厅,199.5,901.3,3层/共24层,2014年,1003,2025-06-11 21:48:37,572,南北通透,https://example.com/house/12291
东城区,东城区6号院29号楼7单元45室,两室一厅 东城区优质房源,四室两厅,53.0,597.83,13层/共15层,1991年,1005,2026-01-25 21:48:37,4829,电梯房,https://example.com/house/12292
东城区,东城区42号院21号楼1单元33室,三室一厅 东城区优质房源,一室一厅,94.9,605.33,7层/共23层,2012年,1005,2025-06-16 21:48:37,2940,带车位,https://example.com/house/12293
海淀区,海淀区49号院9号楼19单元71室,两室两厅 海淀区优质房源,两室两厅,125.8,577.66,9层/共33层,1991年,1002,2026-02-02 21:48:37,4515,近地铁,https://example.com/house/12294
顺义区,顺义区3号院7号楼20单元42室,两室两厅 顺义区优质房源,一室一厅,97.0,997.76,32层/共19层,2017年,1007,2025-11-27 21:48:37,2262,南北通透,https://example.com/house/12295
朝阳区,朝阳区30号院27号楼3单元79室,一室一厅 朝阳区优质房源,两室一厅,194.2,628.0,23层/共31层,2015年,1001,2025-12-06 21:48:37,2434,带车位,https://example.com/house/12296
顺义区,顺义区2号院13号楼14单元96室,两室两厅 顺义区优质房源,两室一厅,197.9,1093.11,19层/共17层,2004年,1007,2026-02-01 21:48:37,4481,学区房,https://example.com/house/12297
朝阳区,朝阳区74号院13号楼12单元14室,一室一厅 朝阳区优质房源,两室一厅,132.2,922.65,4层/共17层,2015年,1001,2025-09-05 21:48:37,2327,精装修,https://example.com/house/12298
东城区,东城区18号院12号楼19单元99室,一室一厅 东城区优质房源,三室一厅,152.5,1268.67,33层/共15层,2009年,1005,2025-12-25 21:48:37,3585,电梯房,https://example.com/house/12299
海淀区,海淀区92号院8号楼1单元89室,两室一厅 海淀区优质房源,三室两厅,150.9,512.55,11层/共11层,2014年,1002,2025-04-16 21:48:37,1908,带车位,https://example.com/house/12300
东城区,东城区82号院5号楼10单元21室,一室一厅 东城区优质房源,一室一厅,132.7,976.99,14层/共20层,2010年,1005,2025-12-24 21:48:37,475,学区房,https://example.com/house/12301
西城区,西城区72号院16号楼2单元70室,四室两厅 西城区优质房源,两室两厅,133.9,1084.12,28层/共18层,2008年,1004,2025-11-30 21:48:37,4982,带车位,https://example.com/house/12302
西城区,西城区83号院7号楼16单元74室,两室一厅 西城区优质房源,四室两厅,81.7,487.53,23层/共18层,2008年,1004,2026-02-10 21:48:37,3409,电梯房,https://example.com/house/12303
顺义区,顺义区72号院28号楼20单元48室,一室一厅 顺义区优质房源,三室一厅,148.7,1022.57,8层/共11层,1997年,1007,2025-04-27 21:48:37,4873,南北通透,https://example.com/house/12304
朝阳区,朝阳区41号院22号楼19单元15室,一室一厅 朝阳区优质房源,两室两厅,99.1,210.39,8层/共22层,2013年,1001,2026-02-16 21:48:37,530,南北通透,https://example.com/house/12305
丰台区,丰台区16号院14号楼6单元96室,两室一厅 丰台区优质房源,两室一厅,148.3,599.0,28层/共22层,1994年,1003,2025-06-09 21:48:37,2875,电梯房,https://example.com/house/12306
东城区,东城区67号院7号楼19单元20室,一室一厅 东城区优质房源,三室两厅,80.5,1194.06,28层/共27层,2003年,1005,2026-03-01 21:48:37,77,带车位,https://example.com/house/12307
昌平区,昌平区19号院17号楼8单元56室,四室两厅 昌平区优质房源,两室两厅,197.3,1323.88,9层/共11层,2005年,1006,2025-06-13 21:48:37,4723,电梯房,https://example.com/house/12308
顺义区,顺义区16号院29号楼19单元72室,四室两厅 顺义区优质房源,三室一厅,167.0,1191.24,15层/共22层,2003年,1007,2026-02-05 21:48:37,110,精装修,https://example.com/house/12309
昌平区,昌平区13号院14号楼1单元56室,三室两厅 昌平区优质房源,三室两厅,193.6,460.38,7层/共17层,2018年,1006,2025-05-22 21:48:37,831,学区房,https://example.com/house/12310
东城区,东城区78号院15号楼4单元44室,三室两厅 东城区优质房源,两室两厅,156.9,1359.75,22层/共30层,1998年,1005,2025-03-25 21:48:37,2510,学区房,https://example.com/house/12311
丰台区,丰台区44号院16号楼12单元65室,两室两厅 丰台区优质房源,两室一厅,178.9,1346.01,4层/共17层,2003年,1003,2025-06-29 21:48:37,2433,带车位,https://example.com/house/12312
朝阳区,朝阳区46号院12号楼19单元14室,四室两厅 朝阳区优质房源,两室一厅,80.2,1153.82,1层/共10层,2002年,1001,2025-04-30 21:48:37,2457,南北通透,https://example.com/house/12313
昌平区,昌平区45号院23号楼7单元75室,三室一厅 昌平区优质房源,三室一厅,132.6,1137.96,13层/共33层,2016年,1006,2026-01-20 21:48:37,745,学区房,https://example.com/house/12314
东城区,东城区95号院7号楼19单元79室,三室两厅 东城区优质房源,四室两厅,181.9,1287.58,13层/共10层,2002年,1005,2025-05-10 21:48:37,564,带车位,https://example.com/house/12315
东城区,东城区57号院25号楼13单元67室,两室一厅 东城区优质房源,三室两厅,176.7,1220.62,7层/共16层,2004年,1005,2025-08-06 21:48:37,2008,带车位,https://example.com/house/12316
顺义区,顺义区14号院23号楼8单元48室,四室两厅 顺义区优质房源,三室一厅,101.0,1380.53,31层/共16层,2003年,1007,2025-12-21 21:48:37,3820,精装修,https://example.com/house/12317
朝阳区,朝阳区62号院9号楼8单元85室,两室两厅 朝阳区优质房源,两室一厅,93.8,572.15,17层/共16层,2013年,1001,2025-11-06 21:48:37,546,南北通透,https://example.com/house/12318
朝阳区,朝阳区61号院1号楼7单元27室,四室两厅 朝阳区优质房源,一室一厅,151.1,896.41,32层/共10层,2016年,1001,2025-06-24 21:48:37,3803,带车位,https://example.com/house/12319
西城区,西城区5号院19号楼17单元93室,三室两厅 西城区优质房源,一室一厅,133.9,378.41,29层/共30层,2006年,1004,2025-09-24 21:48:37,3141,带车位,https://example.com/house/12320
西城区,西城区28号院17号楼9单元71室,一室一厅 西城区优质房源,两室一厅,160.4,889.48,33层/共30层,2008年,1004,2025-09-09 21:48:37,4788,电梯房,https://example.com/house/12321
海淀区,海淀区70号院5号楼1单元41室,三室一厅 海淀区优质房源,一室一厅,110.2,738.14,22层/共28层,1992年,1002,2026-01-07 21:48:37,3622,带车位,https://example.com/house/12322
朝阳区,朝阳区45号院19号楼13单元46室,四室两厅 朝阳区优质房源,一室一厅,73.9,1373.92,27层/共18层,2017年,1001,2025-03-16 21:48:37,455,带车位,https://example.com/house/12323
丰台区,丰台区12号院3号楼15单元67室,三室两厅 丰台区优质房源,四室两厅,151.7,417.85,29层/共22层,2006年,1003,2025-04-10 21:48:37,1440,近地铁,https://example.com/house/12324
海淀区,海淀区53号院13号楼20单元26室,两室两厅 海淀区优质房源,一室一厅,69.6,564.44,8层/共11层,2005年,1002,2025-10-18 21:48:37,2930,带车位,https://example.com/house/12325
昌平区,昌平区7号院1号楼4单元15室,三室两厅 昌平区优质房源,两室两厅,184.8,887.85,11层/共33层,2015年,1006,2025-05-29 21:48:37,4945,学区房,https://example.com/house/12326
西城区,西城区81号院10号楼19单元57室,三室一厅 西城区优质房源,四室两厅,164.4,1134.23,6层/共13层,2003年,1004,2026-02-13 21:48:37,449,近地铁,https://example.com/house/12327
海淀区,海淀区66号院19号楼17单元70室,两室两厅 海淀区优质房源,一室一厅,57.9,207.9,20层/共13层,1997年,1002,2025-04-29 21:48:37,4453,带车位,https://example.com/house/12328
海淀区,海淀区72号院23号楼17单元44室,三室两厅 海淀区优质房源,两室一厅,191.4,771.95,13层/共21层,2013年,1002,2025-04-02 21:48:37,4535,精装修,https://example.com/house/12329
朝阳区,朝阳区7号院29号楼3单元89室,四室两厅 朝阳区优质房源,三室两厅,193.6,1337.09,2层/共20层,2012年,1001,2026-01-03 21:48:37,3463,南北通透,https://example.com/house/12330
东城区,东城区21号院14号楼19单元22室,两室一厅 东城区优质房源,一室一厅,60.8,1436.51,21层/共15层,1997年,1005,2025-08-22 21:48:37,1217,电梯房,https://example.com/house/12331
朝阳区,朝阳区78号院30号楼10单元15室,三室一厅 朝阳区优质房源,两室一厅,117.4,891.21,7层/共25层,2001年,1001,2025-06-14 21:48:37,3904,南北通透,https://example.com/house/12332
丰台区,丰台区5号院29号楼7单元89室,一室一厅 丰台区优质房源,四室两厅,103.3,238.96,18层/共30层,2010年,1003,2025-03-19 21:48:37,4981,学区房,https://example.com/house/12333
顺义区,顺义区54号院17号楼3单元65室,一室一厅 顺义区优质房源,一室一厅,140.1,791.11,1层/共16层,2019年,1007,2025-09-21 21:48:37,3872,近地铁,https://example.com/house/12334
西城区,西城区23号院21号楼3单元68室,两室两厅 西城区优质房源,两室一厅,87.2,364.88,1层/共19层,2002年,1004,2025-10-02 21:48:37,1164,学区房,https://example.com/house/12335
